name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 10/31/2030,91282CPD7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 10/31/2032,91282CPF2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 11/30/2032,91282CPM7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 11/30/2030,91282CPN5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 12/31/2032,91282CPQ8,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 12/31/2030,91282CPR6,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 01/31/2031,91282CPW5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 01/31/2033,91282CPY1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 02/28/2033,91282CQC8,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 02/28/2031,91282CQD6,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 03/31/2033,91282CQF1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/31/2031,91282CQG9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 04/30/2031,91282CQK0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 04/30/2033,91282CQN4,,,US,DBT,UST
